Barcode,Fila,ID,Nombre,PrecioA,PrecioB,Problema

"7,70868E+12",3393,10455,CREMA MAS CEPILLO ORAL PLUS 30GR,4100,3950,Duplicado 1/8
"7,70868E+12",3394,10456,CREMA MAS CEPILLO ORAL PLUS 30GR,4100,3950,Duplicado 2/8
"7,70868E+12",4084,11201,ENJUAGUE BUCAL ORAL PLUS 180ML,6100,5950,Duplicado 3/8
"7,70868E+12",4199,11323,ENJUAGUE BUCAL ORAL PLUS VERDE ZERO 180ML,6100,5950,Duplicado 4/8
"7,70868E+12",4400,11532,ENJUAGUE BUCAL ORAL PLUS CARBON 180ML,6600,6400,Duplicado 5/8
"7,70868E+12",5368,12507,CEPILLO ORAL PLUS 400 MEDIA X3,10700,10300,Duplicado 6/8
"7,70868E+12",5369,12508,CEPILLO ORAL PLUS 400 MEDIA X5UNID ,16800,16100,Duplicado 7/8
"7,70868E+12",5375,12514,KIT DE ORTODONCIA CIAJERON COMPLETO ORAL PLUS,24000,23100,Duplicado 8/8

"7,70873E+12",677,9691,GRAGEAS MULTICOLOR 250GR,2600,2500,Duplicado 1/6
"7,70873E+12",2659,9486,MANI TRITURADO ELITE 500GR,9800,9500,Duplicado 2/6
"7,70873E+12",3784,10889,CHAMPAÑA LA GRAN COSECHA 750ML,5500,5000,Duplicado 3/6
"7,70873E+12",4102,11219,COBERTURA DE LECHE DLUCHY 500GR,10200,9900,Duplicado 4/6
"7,70873E+12",4103,11220,COBERTURA BLANCA CHOCOLATE DLUCHY 500GR,11000,10600,Duplicado 5/6
"7,70873E+12",4104,11221,GRAGEAS ELITE 125GR,2600,2500,Duplicado 6/6

"7,70877E+12",3503,10573,BUÑUELOS DEL MAIZ 250GR,2800,2600,Duplicado 1/4
"7,70877E+12",3504,10574,NATILLA DEL MAIZ 250GR,2800,2600,Duplicado 2/4
"7,70877E+12",3657,10754,NATILLA AREQUIPE DEL MAIZ 250GR,2800,2600,Duplicado 3/4
"7,70877E+12",5127,12262,NATILLA TRADICIONAL 200GR,2800,2650,Duplicado 4/4

"7,70885E+12",2392,9228,COOL A PED MENTOL 250ML,6800,6500,Duplicado 1/6
"7,70885E+12",2730,9560,COOL A PED EXTRACTO DE MANZANILLA 250ML,6800,6500,Duplicado 2/6
"7,70885E+12",4350,11481,COOL A PED LIQUIDO 250ML,6800,6500,Duplicado 3/6
"7,70885E+12",4845,11970,COOL A PED AZUL ROLL ON 80GR ,2800,2500,Duplicado 4/6
"7,70885E+12",5156,12293,COOL A PED ROLL ON GEL VERDE 80GR,2800,2500,Duplicado 5/6
"7,70885E+12",5445,12584,COOL A PED CON CALNDULA 250ML,6800,6500,Duplicado 6/6

"7,70887E+12",1079,6894,SUPREMO LAVALOZA TAZA 150GR,1700,1640,Duplicado 1/4
"7,70887E+12",1202,7585,MONCLEAR AVENA Y ARGAN 145GR,2600,0,Duplicado 2/4
"7,70887E+12",3567,10719,SUPREMO LAVALOZA 900GR ,9900,9550,Duplicado 3/4
"7,70887E+12",4187,11307,SUPPREMO LAVALOZA TAZA 450G,5700,5500,Duplicado 4/4

"7,70891E+12",3082,10133,LIGAS AKARELLA ,1000,792,Duplicado 1/2
"7,70891E+12",5205,12342,HARINA DE MAIZ DON BENITO 1000GR,2600,2525,Duplicado 2/2

"7,70892E+12",1776,8637,GELATINA GEL FRUTO FRAMBUESA 250GR,5200,5050,Duplicado 1/2
"7,70892E+12",5083,12217,MERMELADA TROPICO MORA 200GR,1900,1780,Duplicado 2/2

"7,70893E+12",1499,8360,MARGARINA NORSAN 400GR,5200,0,Duplicado 1/4
"7,70893E+12",4165,11284,ACONDICIONADOR CON ROMERO ANYELUZ 500ML,33000,0,Duplicado 2/4
"7,70893E+12",4237,11365,TRATAMIENTO ANYELUZ BIO TERAPIA  300ML,37700,0,Duplicado 3/4
"7,70893E+12",5253,12391,VASOS VBC 1Z X50UNID,2000,1900,Duplicado 4/4

"7,70894E+12",257,1100,AVENA HOJUELA IDEAL 500GR,2600,2450,Duplicado 1/4
"7,70894E+12",4006,11119,AVENA HOJUELAS IDEAL 200GR,1200,1050,Duplicado 2/4
"7,70894E+12",4093,11210,AVENA INSTANTANEA EXTRA SEÑORA CHOCOLATE 180GR,2800,2700,Duplicado 3/4
"7,70894E+12",4926,12054,ARROZ BACANISIMO ,3000,0,Duplicado 4/4

"7,70897E+12",809,5193,MAYONESA IDEAL 450GR,4500,4370,Duplicado 1/18
"7,70897E+12",810,5194,MAYONESA IDEAL 200GR,2000,1850,Duplicado 2/18
"7,70897E+12",893,5820,SALSA TOMATE IDEAL 400GR,4000,3850,Duplicado 3/18
"7,70897E+12",911,5925,MAYONESA IDEAL 255GR,3400,3300,Duplicado 4/18
"7,70897E+12",935,6089,SALSA DE TOMATE IDEAL 200GR,2000,1900,Duplicado 5/18
"7,70897E+12",997,6506,MAYONESA IDEAL 900GR,7900,7750,Duplicado 6/18
"7,70897E+12",1002,6519,SALSA DE TOMATE IDEAL 1.000GR,8600,8400,Duplicado 7/18
"7,70897E+12",1326,9771,COMEDERO MASCOTA,3800,3600,Duplicado 8/18
"7,70897E+12",1472,8333,MAYONESA IDEAL GALON,23200,22700,Duplicado 9/18
"7,70897E+12",1474,8335,SALSA DE TOMATE IDEAL 4KG,28400,27900,Duplicado 10/18
"7,70897E+12",1651,8512,KINDER JOY X12 UNID,76000,0,Duplicado 11/18
"7,70897E+12",2607,9443,MANJAR BLANCO PANELITA X8UNID,5800,0,Duplicado 12/18
"7,70897E+12",3550,10645,KINDER YOY NIÑO X2UNID,10400,0,Duplicado 13/18
"7,70897E+12",3887,10995,TOALLAS ESBELTA X10UNID,2900,2750,Duplicado 14/18
"7,70897E+12",3888,10996,TOALLAS ESBELTA X30UNID,8600,8325,Duplicado 15/18
"7,70897E+12",3956,11070,TOALLAS ESBELTA NOCTURNA X10UNID,3900,3800,Duplicado 16/18
"7,70897E+12",5179,12316,BUÑUELO ANTIOQUEÑO 200GR,2700,2550,Duplicado 17/18
"7,70897E+12",5892,13033,SALSA INGLESA IDEAL 165ML,2000,1850,Duplicado 18/18

"7,70898E+12",895,5828,AGUA POOL 600ML,1000,575,Duplicado 1/11
"7,70898E+12",1172,9643,GEL FRUTO NARANJA 250GR,5000,0,Duplicado 2/11
"7,70898E+12",1775,8636,GELATINA GRL FRUTO CEREZA 500GR,10400,10000,Duplicado 3/11
"7,70898E+12",1922,8783,ACTIVMINT ENJUAGUE BUCAL 300ML EXPLOSION,5600,5350,Duplicado 4/11
"7,70898E+12",2108,8969,CEPILLO INFINITA KIDS DELFIN ,1000,0,Duplicado 5/11
"7,70898E+12",2189,9028,JABON FREKITOS 75GR FRUTOS,700,650,Duplicado 6/11
"7,70898E+12",2212,9050,POOL UVA 400MLO,1200,909,Duplicado 7/11
"7,70898E+12",2608,9444,CORTADOS X8UNID,8500,0,Duplicado 8/11
"7,70898E+12",2762,9888,JABON FRESKITO AVENA 75GR,700,0,Duplicado 9/11
"7,70898E+12",3237,10295,JABON FRESKITO 75GR,700,0,Duplicado 10/11
"7,70898E+12",5789,12930,AZUCAR VALERY 1K,4000,3880,Duplicado 11/11

"7,708E+12",2410,9246,MOSTAZA COLMANS 200GR,4400,4250,Duplicado 1/2
"7,708E+12",5454,12593,MOSTAZA COLMANS 200GR,8500,8200,Duplicado 2/2

"7,70902E+12",1245,7792,MIRAMONTE LECHE 800GR,18700,18300,Duplicado 1/8
"7,70902E+12",2213,9377,COPA DE CHOCOLATE YOLIS X100,28000,0,Duplicado 2/8
"7,70902E+12",2220,9057,SHAMPOO CON CEBOLLA ANYELUZ SIN SAL 500ML,37700,0,Duplicado 3/8
"7,70902E+12",2221,9058,SHAMPOO CON ALEO VERA BIOTINA SIN SAL ANYELUZ 500M,28800,0,Duplicado 4/8
"7,70902E+12",2223,9060,SHAMPOO CON GUSANO DE SEDA BIOTINA  ANYELUZ SIN SA,28800,0,Duplicado 5/8
"7,70902E+12",2449,9284,TERAPIA CAPILAR ANYELUZ 300ML,35000,0,Duplicado 6/8
"7,70902E+12",5701,12842,SILICONA LIQUIDA 100ML OFFI ESCO,4400,4100,Duplicado 7/8
"7,70902E+12",5702,12843,SILICONA LIQUIDA 60ML OFFI ESCO,3000,2850,Duplicado 8/8

"7,70903E+12",1058,6756,MOSTAZA LA OCAÑERITA 200G,1600,1500,Duplicado 1/5
"7,70903E+12",1475,8336,SALSA CON PIÑA OCAÑERITA 1000GR,5800,5700,Duplicado 2/5
"7,70903E+12",1478,8339,MOSTAZA OCAÑERITA 1000GR,5800,5650,Duplicado 3/5
"7,70903E+12",2432,9267,MOSTAZA OCAÑERITA 4.000GR,12500,0,Duplicado 4/5
"7,70903E+12",2868,10234,SALSA CON PIÑA OCAÑERITA 200GR,1800,1650,Duplicado 5/5

"7,70904E+12",2225,9062,GEL CAPILAR VALNIS 300GR,3800,3650,Duplicado 1/4
"7,70904E+12",2413,9249,GEL VALNIS CAPILAR 150GR,2200,2050,Duplicado 2/4
"7,70904E+12",2481,9323,ENJUAGUE BUCAL VALNIS 180ML,2900,2800,Duplicado 3/4
"7,70904E+12",3489,10561,TALCO VALNIS FOR MEN 600GR,5000,4700,Duplicado 4/4

"7,70905E+12",311,9811,FOFI CAT ARENA 1KG,5400,0,Duplicado 1/5
"7,70905E+12",1064,9617,AREPA DE TRIGO 7UND,5400,5300,Duplicado 2/5
"7,70905E+12",2721,9551,PANELA DIANA,800,0,Duplicado 3/5
"7,70905E+12",4111,11229,AVENA BJ HOJUELAS 200GR,1100,1030,Duplicado 4/5
"7,70905E+12",4216,11343,AVENA HOJUELA BJ 500GR,2600,2500,Duplicado 5/5

"7,70906E+12",1536,8397,LENTEJA GRANOS RINCON 500GR,3300,3200,Duplicado 1/6
"7,70906E+12",1537,8398,CARAOTA GRANOS RINCON 500GR,3100,3000,Duplicado 2/6
"7,70906E+12",1541,8402,MAIZ PIRA GRANOS RINCON 500GR,2200,2100,Duplicado 3/6
"7,70906E+12",2262,9101,CEBADA GRANOS RINCON 500GR,2400,2250,Duplicado 4/6
"7,70906E+12",2591,9432,GARBANZO GRANOS RINCON 500GR,3300,3140,Duplicado 5/6
"7,70906E+12",3208,10268,MIEL TROPICO 150GR,2200,2050,Duplicado 6/6

"7,70907E+12",508,2685,AREQUIPE EL ANDINO 900GR,11300,10900,Duplicado 1/6
"7,70907E+12",512,2705,LECHE CONDENSADA EL ANDINO 500GR,7200,7000,Duplicado 2/6
"7,70907E+12",791,5070,ACEITE IDEAL LITRO,6400,6084,Duplicado 3/6
"7,70907E+12",1198,9610,LECHE CONDENSADA EL ANDINO 900GR,11300,10900,Duplicado 4/6
"7,70907E+12",3056,10111,AREQUIPE EL ANDINO 500GR,7200,6950,Duplicado 5/6
"7,70907E+12",5509,12649,AREQUIPE EL ANDINO 250GR,4900,4700,Duplicado 6/6

"7,70908E+12",2569,9500,GELA PLAY YOLIS 1.650GR,26000,25400,Duplicado 1/2
"7,70908E+12",5116,12251,MONEDAS CHOCO COIN YOLIS X200UNID,30500,30000,Duplicado 2/2

"7,70909E+12",20,65,ARROZ IDEAL 1.000GR,3700,3584,Duplicado 1/9
"7,70909E+12",740,9835,BABYSEC XG/100,115000,112200,Duplicado 2/9
"7,70909E+12",1605,8466,BABYSEC 3X100,92500,0,Duplicado 3/9
"7,70909E+12",2205,9333,BABYSEC 2X100,79500,78100,Duplicado 4/9
"7,70909E+12",3338,10487,ARVEJA SAMARA VERDE 500GR,2400,2300,Duplicado 5/9
"7,70909E+12",4038,11153,CATALINA LECHE ENTERA 380GR,10000,9700,Duplicado 6/9
"7,70909E+12",4039,11154,CATALINA LECHE ENTERA 900GR,23000,22600,Duplicado 7/9
"7,70909E+12",4377,11508,MAIZ PIRA SAMARA 500GR,2500,2400,Duplicado 8/9
"7,70909E+12",4786,11912,ARROZ SAMARA 900GR,3600,0,Duplicado 9/9

"7,70912E+12",1937,8798,TALCO FRESH WOMEN 200GR MAS 85GR,5300,0,Duplicado 1/5
"7,70912E+12",1946,8807,TALCO PARA BEBE JULIUS 100GR,3600,0,Duplicado 2/5
"7,70912E+12",2470,9324,TROMPOS MALLA X15,6400,6100,Duplicado 3/5
"7,70912E+12",2777,9927,ARENA PARA GATOS KELCO 4KG,13000,0,Duplicado 4/5
"7,70912E+12",3305,10366,HYDRATADE POOL 500ML,1700,1542,Duplicado 5/5

"7,70913E+12",1434,8295,SARDINA BJ TOMATE  425GR,5900,0,Duplicado 1/5
"7,70913E+12",2405,9241,SALERO MUNDI UTIL,1300,0,Duplicado 2/5
"7,70913E+12",2791,10201,JABONERA MUNDI UTIL,1700,0,Duplicado 3/5
"7,70913E+12",3369,10428,ACONDICIONADOR ANYELUZ CEBOLLA 500ML,34000,0,Duplicado 4/5
"7,70913E+12",3400,10661,PAPEL GRASO 50MTS,15000,0,Duplicado 5/5

"7,70914E+12",889,9791,SALSA DE SOYA NORSAN 1LITRO,6600,6450,Duplicado 1/3
"7,70914E+12",2658,9505,VASOS 7OZ X50UNID,2200,2100,Duplicado 2/3
"7,70914E+12",3336,10417,VASOS VACAN 7OZ ,2200,2100,Duplicado 3/3

"7,70915E+12",1993,8854,ACEITE DE COCO ROLD 12ML,1400,1300,Duplicado 1/3
"7,70915E+12",2815,9904,ACEITE DE ARGAN SPRAY,5200,4800,Duplicado 2/3
"7,70915E+12",4513,11643,DETERGENTE MAC 1.000GR ,3800,0,Duplicado 3/3

"7,70917E+12",550,2908,VASOS VBC 5.5 X50UNID,2100,2000,Duplicado 1/4
"7,70917E+12",923,5985,VASOS 10OZ X50UNID,2500,2400,Duplicado 2/4
"7,70917E+12",973,6299,POOL 1700ML ,3200,2938,Duplicado 3/4
"7,70917E+12",4030,11144,VASOS VBC 7OZ X50UNID,2300,2200,Duplicado 4/4

"7,70918E+12",711,9712,AGUA DE ROSAS 500ML,5300,0,Duplicado 1/2
"7,70918E+12",712,9713,AGUA DE ROSAS 250ML,4300,0,Duplicado 2/2

"7,7091E+12",3242,10301,LECHE CONDENSADA TUBITO 45GR,2000,1884,Duplicado 1/3
"7,7091E+12",3512,10582,VINO LA GRAN VIÑA MSCATEL UVA 750ML,4000,3125,Duplicado 2/3
"7,7091E+12",5129,12264,DURAZNO EN ALMIBAR XOE 520GR,5100,4900,Duplicado 3/3

"7,70921E+12",2792,9891,ESCOBA LEOMAR ,5100,4950,Duplicado 1/2
"7,70921E+12",3711,10808,GENOVAS DE RES X10,6700,6600,Duplicado 2/2

"7,70922E+12",93,444,Aceite D 1L,2000,0,Duplicado 1/5
"7,70922E+12",949,6165,ACEITE OLIVERDE LITRO,6800,6417,Duplicado 2/5
"7,70922E+12",2704,9532,AVENA EXTRASEÑORA 500GR HOJUELA,2900,2800,Duplicado 3/5
"7,70922E+12",5057,12190,MECHERA BLOBAL CON LUZ X25UNID,13000,0,Duplicado 4/5
"7,70922E+12",5167,12304,AVENA EXTRA SEÑORA 1100GR,5800,5600,Duplicado 5/5

"7,70923E+12",741,9836,VASOS 3.0OZ  50UNID,1500,1400,Duplicado 1/3
"7,70923E+12",3812,10917,HUEVO SORPRESA,3000,0,Duplicado 2/3
"7,70923E+12",5486,12625,LECHE COSMOLAC 200GR,5300,5000,Duplicado 3/3

"7,70924E+12",1154,7422,AZUCAR MORENA PALACIO 1.000GR ,4200,4100,Duplicado 1/7
"7,70924E+12",1175,9624,POOL COLA 3.020ML,5700,5167,Duplicado 2/7
"7,70924E+12",3006,11055,AGUA POOL 300ML,600,438,Duplicado 3/7
"7,70924E+12",5237,12375,AZUCAR PALACIO 5.000GR,19800,0,Duplicado 4/7
"7,70924E+12",5318,12457,ARROZ PALACIO 5.000GR,17000,0,Duplicado 5/7
"7,70924E+12",5319,12458,ARROZ PALACIO 2.500GR,8500,8300,Duplicado 6/7
"7,70924E+12",5482,12621,AZUCAR PALACIO MORENA 2.5KG,10600,0,Duplicado 7/7

"7,70925E+12",2097,8958,CEPILLO INFINTA X3 UNID,4600,4300,Duplicado 1/3
"7,70925E+12",2523,9418,SHAMPOO CON ROMERO ANYELUZ 500ML,36000,0,Duplicado 2/3
"7,70925E+12",3669,10767,TOALLITAS HUMEDAS PARA MASCOTAS X50UNID,6000,0,Duplicado 3/3

"7,70926E+12",3484,10556,SALSA NEGRA NORSAN 1LITRO,6600,6450,Duplicado 1/3
"7,70926E+12",3730,10828,ACEITE JUHNIOR 50ML,3500,3200,Duplicado 2/3
"7,70926E+12",4401,11533,SOPA INSTANTANEA AJINOMEN X3,7900,0,Duplicado 3/3

"7,70927E+12",1483,8344,SALSA MAIZ NATUCAMPO 400GR,9400,9200,Duplicado 1/3
"7,70927E+12",2784,9883,SHAMPOO CHILDERN 80ML,2800,0,Duplicado 2/3
"7,70927E+12",2842,9969,SALSA SABORES TROPICO,3200,0,Duplicado 3/3

"7,70929E+12",2139,9339,GELA PLAY YOLIS TARRO 2.000GR,32000,31400,Duplicado 1/7
"7,70929E+12",2499,9357,CHOCO EGGS X30UNID,22000,21600,Duplicado 2/7
"7,70929E+12",2559,9405,ARROZ CAMPEGUSTPO 1K,4200,0,Duplicado 3/7
"7,70929E+12",3189,10248,LIMAS PARA PIES,3000,0,Duplicado 4/7
"7,70929E+12",3977,11092,BORIFOR TALCO PEQUEÑO,2200,2000,Duplicado 5/7
"7,70929E+12",4351,11482,VAPO PLUS GEL MARIHUANA ,3500,3200,Duplicado 6/7
"7,70929E+12",4762,11888,SILICONA CAPILAR SUPER MAS 10ML,1200,1000,Duplicado 7/7

"7,7092E+12",1275,7939,SALSA MAIZ NATUCAMPO 200GR,5200,4950,Duplicado 1/5
"7,7092E+12",2357,9193,VASOS 5.5 OZ MARPLAT X50,2300,2200,Duplicado 2/5
"7,7092E+12",2683,9721,VASOS 10OZ X50UNID,2500,2400,Duplicado 3/5
"7,7092E+12",3529,10606,NATUCAMPO SALSA DE AJO 200GR,4400,4300,Duplicado 4/5
"7,7092E+12",5353,12492,MAYONESA NATUCAMPO CLASICA 200GR,4500,4370,Duplicado 5/5

"7,70931E+12",3207,10267,LECHE CONDENSADA TROPICO 1300 MAS 130,12900,12400,Duplicado 1/2
"7,70931E+12",5221,12359,GALLETAS NAVIDEÑAS TRADICIONAL BOLSA ROJA 150GR,3500,3380,Duplicado 2/2

"7,70932E+12",4599,11727,RUEDA DE LA FORTUNA ,8500,0,Duplicado 1/2
"7,70932E+12",5325,12464,BRILLO FRELOZA X12UNID,2100,2000,Duplicado 2/2

"7,70934E+12",916,9655,REMOVEDOR DE MARIPOSA 50ML,2200,2070,Duplicado 1/3
"7,70934E+12",919,5974,Pool Manzana,1200,0,Duplicado 2/3
"7,70934E+12",2206,9045,REMOVEDOR MARIPOSA,2500,2070,Duplicado 3/3

"7,70935E+12",2101,8962,KID CEPILLO INFINITA X5UNID,5200,0,Duplicado 1/3
"7,70935E+12",3695,11352,LECHE CONDENSADA TETERO EL ANDINO 1L,12800,12400,Duplicado 2/3
"7,70935E+12",5506,12646,ARROZ PRIMOR PREMIUM 1.000GR,3300,3200,Duplicado 3/3

"7,70938E+12",4236,11364,ATUN PERLADO LOMO 175GR,3900,3800,Duplicado 1/3
"7,70938E+12",4685,11811,ATUN LOMITO PERLADO EN AGUA 175GR,4400,4300,Duplicado 2/3
"7,70938E+12",5210,12347,PAPAS CABELLO DE ANGEL PREMIUM DELY  1000GR,12400,12000,Duplicado 3/3

"7,70939E+12",795,5105,ACEITE IDEAL 2.7LITROS,19300,18900,Duplicado 1/14
"7,70939E+12",1018,6558,SALSA BBQ IDEAL 200GR,2000,1900,Duplicado 2/14
"7,70939E+12",1211,7620,ACEITE SARA 1000ML,6900,6900,Duplicado 3/14
"7,70939E+12",1508,8369,ACEITE IDEAL 430ML,3300,3167,Duplicado 4/14
"7,70939E+12",2014,8875,MENTHUS CREMA BLUE,2400,0,Duplicado 5/14
"7,70939E+12",2251,9090,SALSA BBQ IDEAL 1.000GR,8300,8150,Duplicado 6/14
"7,70939E+12",2358,9336,GELA PLAY YOLIS X25UNID 412GR,6900,6700,Duplicado 7/14
"7,70939E+12",2925,9997,ACEITE IDEAL 800ML,6000,0,Duplicado 8/14
"7,70939E+12",2997,10087,ACEITE IDEAL 710ML,5800,5600,Duplicado 9/14
"7,70939E+12",3471,10602,ACEITE BEBE JHUNIOR 50ML,1800,0,Duplicado 10/14
"7,70939E+12",3896,11005,ACEITE IDEAL 200ML,1900,1800,Duplicado 11/14
"7,70939E+12",4297,11428,MAYONESA IDEAL TARRO 200GR,2500,2380,Duplicado 12/14
"7,70939E+12",5033,12166,CAFE IDEAL 125GR,3600,3500,Duplicado 13/14
"7,70939E+12",5034,12167,CAFE IDEAL 250GR,6300,6100,Duplicado 14/14

"7,7093E+12",2002,8863,PRUEBA DE EMBAZO CASETTE ,2500,2000,Duplicado 1/5
"7,7093E+12",3033,10109,SALSA BBQ NORSAN 170GR,2100,1950,Duplicado 2/5
"7,7093E+12",4326,11457,HARINA D MAIZ DE MARIA 1000GR,2500,2500,Duplicado 3/5
"7,7093E+12",4486,11616,BETUN BRIFFY AUTO BRILLO BLANCO 60CM,7000,6800,Duplicado 4/5
"7,7093E+12",4487,11617,BETUN BRIFFY AUTBRILLO NEGRO 60CM,7000,6800,Duplicado 5/5

"7,70941E+12",2375,9210,GEL VALNIS CAPILAR 700GR,7600,7400,Duplicado 1/4
"7,70941E+12",3044,10093,TALCO VALNIS DAMA 200GR,3100,2850,Duplicado 2/4
"7,70941E+12",3045,10094,TALCO VALNIS FOR MEN 200GR,3100,2850,Duplicado 3/4
"7,70941E+12",3047,10096,TALCO VALNIS DAMA 85GR,2000,1800,Duplicado 4/4

"7,70942E+12",2175,9365,LAMPIÑA CREMA DEPILATORIA 120GR,13000,0,Duplicado 1/2
"7,70942E+12",3203,10263,EXPRIMIDOR MUNDOUTIL,4700,0,Duplicado 2/2

"7,70943E+12",1501,8362,MARGARINA NORSAN 200GR,3800,0,Duplicado 1/2
"7,70943E+12",3204,10264,GANCHOS PARA ROPA X25 MUNDO UTIL ,5500,0,Duplicado 2/2

"7,70946E+12",1995,8856,ACEITE DE AJO 8ML,1200,1100,Duplicado 1/2
"7,70946E+12",5833,12974,CUCHARA MARPLAST X100,4100,0,Duplicado 2/2

"7,70947E+12",1649,8510,PANELITAS X40UNID,5800,0,Duplicado 1/6
"7,70947E+12",2110,8971,CEPILLO HAPPY,1400,0,Duplicado 2/6
"7,70947E+12",2731,9567,COPITOS REDONDOS ,3000,2700,Duplicado 3/6
"7,70947E+12",4155,11274,ARROZ SAN ANDRES 900GR,3800,3709,Duplicado 4/6
"7,70947E+12",4597,11725,SEMAFORO SAMORAN TOYS  ,9000,0,Duplicado 5/6
"7,70947E+12",5207,12344,NATILLA IDEAL TRADICIONAL 200GR,3100,2950,Duplicado 6/6

"7,70948E+12",2018,8879,PAPEL ALUMINIO BS BLUE REPUESTO 16MTS,4700,4500,Duplicado 1/4
"7,70948E+12",4112,11230,SALSA TARTARA IDEAL 200GR,2500,2390,Duplicado 2/4
"7,70948E+12",5581,12721,SALSA DE PIÑA IDEAL TERRO 460GR ,5600,5400,Duplicado 3/4
"7,70948E+12",5614,12754,MOSTAZA IDEAL 400GR,3800,3700,Duplicado 4/4

"7,7094E+12",2338,9174,SALSA DULCE DE CEREZA TETERO 320GR,3200,3100,Duplicado 1/4
"7,7094E+12",2339,9175,SALSA DULCE DE PIÑA TETERO  320GR,3200,3100,Duplicado 2/4
"7,7094E+12",2340,9176,SALSA DULCE DE KIWI TETERO 320GR,3200,3100,Duplicado 3/4
"7,7094E+12",4691,11817,AZUCAR ANGUIE 1.000GR,4000,3920,Duplicado 4/4

"7,70951E+12",1586,8447,BABY DREAMS 2X30,24000,23400,Duplicado 1/7
"7,70951E+12",2027,8888,CUCHARAS SOPERAS X20NID,1200,1050,Duplicado 2/7
"7,70951E+12",3078,10236,MORA 500GR,2100,0,Duplicado 3/7
"7,70951E+12",4315,11446,PAÑAL  BABY DREAM ETAPA 1 X50,29000,0,Duplicado 4/7
"7,70951E+12",4327,11458,CHOCOLATE IDEAL TRADICIONAL 250GR,4200,4080,Duplicado 5/7
"7,70951E+12",4328,11459,CHOCOLATE IDEAL TRADICIONAL 500GR,8000,7780,Duplicado 6/7
"7,70951E+12",5208,12345,DURAZNOS EN ALMIBAR IDEAL 260GR,4100,3900,Duplicado 7/7

"7,70952E+12",586,3369,Guisatodo Curri ,600,0,Duplicado 1/2
"7,70952E+12",2813,9902,MENTHUS CORPORAL 110GR,4400,4200,Duplicado 2/2

"7,70953E+12",525,2773,Arroz Pesado x libra ,2200,0,Duplicado 1/4
"7,70953E+12",1636,8497,ARROZ SAMARA 1.000GR,3300,3240,Duplicado 2/4
"7,70953E+12",4298,11429,AZUCAR IDEAL 1000GR,3400,3360,Duplicado 3/4
"7,70953E+12",5242,12380,AZUCAR SAMARA 2.500GR,9400,0,Duplicado 4/4

"7,70954E+12",3905,11014,ACEITE IDEAL GIRASOL 430ML,3200,0,Duplicado 1/2
"7,70954E+12",4343,11474,FRUTI AROS DELICIOUS 500GR,6200,6000,Duplicado 2/2

"7,70955E+12",3077,10488,ELITE ULTRA X4 MEGA ROLLO X4,8200,0,Duplicado 1/3
"7,70955E+12",4025,11139,ELITE ULTRA MEGARROLLO  MORADO X12UNID,21700,0,Duplicado 2/3
"7,70955E+12",4330,11461,ELITE DUO X4UNID,7700,7450,Duplicado 3/3

"7,70956E+12",1638,8499,AREPA LA BLANCA 1.000GR,3900,3775,Duplicado 1/3
"7,70956E+12",5818,12959,MOPA TRAPERO LEOMAR ROJO ,4600,4400,Duplicado 2/3
"7,70956E+12",5819,12960,MOPA TRAPERO LEOMAR BLANCO ROJO,6600,6350,Duplicado 3/3

"7,70958E+12",2153,8996,BOCADILLO DE HOJA EL REY X18UNID,6200,0,Duplicado 1/6
"7,70958E+12",2304,9141,CREMA CHANTILLY ELITE 250GR,11700,11300,Duplicado 2/6
"7,70958E+12",2342,9177,CREMA CHANTILLY ELITE 500GR,22000,21400,Duplicado 3/6
"7,70958E+12",2441,9276,CREMA CHANTILLY ELITE 1K,34900,34000,Duplicado 4/6
"7,70958E+12",3494,10565,MAIZ DULCE RICURA DEL CAMPO 185GR,3400,3290,Duplicado 5/6
"7,70958E+12",5724,12865,BOCADILLO HOJA PRINCIPE X18,6300,0,Duplicado 6/6

"7,70959E+12",1276,7940,SALSA TOCINETA NATUCAMPO 200GR,4800,4600,Duplicado 1/5
"7,70959E+12",3165,10226,CREMA HUMEDADA FRESKITOS 800ML,8900,8400,Duplicado 2/5
"7,70959E+12",3500,10571,JABON LIQUIDO FRESKITOS AVENA 1LITRO,8400,8180,Duplicado 3/5
"7,70959E+12",4259,11387,ROCIO DE ORO SHAMPOO ACLARADOR NIÑOS 500ML,27600,0,Duplicado 4/5
"7,70959E+12",5887,13028,INDULECHE 25GR,1000,930,Duplicado 5/5

"7,70961E+12",2453,9288,SALSA DE AJO NORSAN 1.000GR,6400,6200,Duplicado 1/3
"7,70961E+12",3076,10129,SERVILLETA ELI PRACTICA 300UNID,3600,3470,Duplicado 2/3
"7,70961E+12",4336,11467,BEBEX XG x 30,31500,0,Duplicado 3/3

"7,70963E+12",1500,8361,MARGARINA NORSAN 600GR,8000,0,Duplicado 1/4
"7,70963E+12",2025,8886,CUCHARA SUPERAS X100UNID PLASTIGOOD ,4300,4100,Duplicado 2/4
"7,70963E+12",2026,8887,TENEDOR X100UNID PLASTIGOOD,4300,4100,Duplicado 3/4
"7,70963E+12",2029,8890,CUCHARA DULCERA X100UNIDADES,2500,2400,Duplicado 4/4

